return_id,order_id,product_id,return_date,return_reason,refund_amount
6410,6157,515,2025-05-14,Customer Changed Mind,7339.26
6411,98356,397,2024-07-23,Damaged Product,3737.99
6412,776,781,2024-08-04,Customer Changed Mind,9317.46
6413,42540,932,2025-03-25,Defective Product,3270.2
6414,33001,1511,2025-07-21,Damaged Product,2516.29
6415,12518,1179,2025-03-06,Defective Product,1974.02
6416,13953,395,2025-11-26,Damaged Product,6534.44
6417,33964,472,2025-08-31,Late Delivery,5459.65
6418,23042,2314,2026-02-26,Customer Changed Mind,8369.58
6419,50022,684,2025-07-16,Late Delivery,514.31
6420,81552,1104,2024-08-14,Customer Changed Mind,3622.76
6421,2950,1312,2024-07-23,Damaged Product,7977.36
6422,94414,1227,2026-04-08,Late Delivery,3150.04
6423,13441,1891,2026-04-15,Defective Product,6940.65
6424,91472,1487,2025-12-30,Customer Changed Mind,7860.98
6425,50119,1101,2025-07-29,Wrong Item Delivered,929.54
6426,81763,2258,2026-05-13,Damaged Product,6904.19
6427,17826,2111,2025-01-04,Late Delivery,9547.75
6428,91332,332,2025-02-05,Late Delivery,7996.27
6429,31434,270,2025-07-11,Late Delivery,1796.74
6430,20677,807,2025-01-17,Damaged Product,6027.09
6431,18908,2003,2024-12-11,Customer Changed Mind,4794.57
6432,16443,1934,2025-09-17,Late Delivery,5253.97
6433,93494,2491,2024-10-27,Customer Changed Mind,2064.21
6434,28989,808,2024-07-27,Late Delivery,5188.46
6435,29169,2273,2025-12-15,Damaged Product,9759.11
6436,46051,1371,2025-10-05,Customer Changed Mind,9176.32
6437,15244,65,2024-12-09,Damaged Product,4034.31
6438,34669,2118,2025-09-29,Defective Product,2874.24
6439,83891,253,2025-08-17,Damaged Product,5428.26
6440,75736,1278,2026-05-31,Wrong Item Delivered,8654.39
6441,78247,80,2024-12-01,Late Delivery,9311.44
6442,43722,1867,2024-11-18,Damaged Product,3112.82
6443,13144,1174,2024-08-27,Damaged Product,6506.17
6444,42648,570,2025-02-23,Customer Changed Mind,7182.46
6445,44710,685,2025-09-20,Wrong Item Delivered,8617.08
6446,49605,2453,2025-02-09,Defective Product,5872.42
6447,84729,1945,2026-01-07,Late Delivery,715.93
6448,8360,877,2024-08-25,Customer Changed Mind,6912.24
6449,62132,976,2025-01-30,Defective Product,1597.9
6450,80202,120,2024-10-25,Customer Changed Mind,9362.54
6451,4138,550,2024-11-03,Wrong Item Delivered,1633.88
6452,19891,1226,2025-04-23,Damaged Product,2940.62
6453,65649,703,2025-03-28,Damaged Product,1019.12
6454,69571,1852,2024-12-19,Customer Changed Mind,4190.37
6455,90616,97,2025-06-24,Customer Changed Mind,1984.76
6456,92956,425,2025-10-02,Defective Product,1884.99
6457,67470,2484,2024-11-28,Late Delivery,4487.95
6458,73869,654,2024-11-29,Wrong Item Delivered,2752.58
6459,28885,2226,2025-11-25,Customer Changed Mind,6757.9
6460,70046,1438,2025-11-20,Customer Changed Mind,3546.83
6461,70426,1660,2025-08-01,Wrong Item Delivered,3509.01
6462,96815,1192,2025-08-03,Late Delivery,8229.12
6463,67232,2332,2025-07-12,Late Delivery,7121.55
6464,54457,2254,2024-10-10,Damaged Product,6056.12
6465,92744,366,2026-04-02,Customer Changed Mind,8153.95
6466,18322,1354,2024-08-05,Defective Product,4476.86
6467,99645,544,2026-04-22,Damaged Product,5721.8
6468,64047,771,2025-10-10,Defective Product,4334.9
6469,54188,201,2026-04-16,Defective Product,7505.71
6470,37313,246,2026-03-27,Defective Product,360.29
6471,92294,602,2026-05-28,Wrong Item Delivered,5581.7
6472,39046,1063,2026-06-11,Defective Product,210.76
6473,71984,434,2025-06-07,Late Delivery,9606.47
6474,3511,540,2025-08-05,Defective Product,4075.98
6475,26373,1328,2024-12-18,Defective Product,4995.04
6476,35307,1918,2025-02-18,Damaged Product,4365.75
6477,30880,1602,2024-07-30,Wrong Item Delivered,4903.57
6478,79316,222,2026-01-10,Damaged Product,2559.88
6479,68969,1123,2024-11-26,Damaged Product,4334.45
6480,76665,1172,2026-02-01,Defective Product,4404.76
6481,24408,1865,2025-11-27,Defective Product,4886.41
6482,4491,163,2024-12-08,Damaged Product,1112.98
6483,4085,1455,2025-11-29,Late Delivery,5674.47
6484,79849,985,2026-02-01,Customer Changed Mind,5904.58
6485,73943,1711,2024-12-29,Damaged Product,5162.13
6486,64190,324,2025-04-27,Wrong Item Delivered,9902.88
6487,80443,1999,2024-10-26,Late Delivery,6050.94
6488,55408,15,2024-12-19,Damaged Product,4746.83
6489,40381,763,2025-10-22,Wrong Item Delivered,6892.51
6490,48652,914,2026-05-03,Defective Product,860.43
6491,36958,105,2025-08-06,Damaged Product,6434.22
6492,27881,1771,2026-04-22,Wrong Item Delivered,4049.45
6493,64111,300,2025-05-19,Defective Product,4568.13
6494,11915,892,2025-10-27,Wrong Item Delivered,6266.43
6495,8893,2394,2026-02-28,Customer Changed Mind,5903.78
6496,67356,2438,2025-05-29,Damaged Product,7810.7
6497,82066,1645,2024-07-14,Damaged Product,129.75
6498,90748,2467,2025-10-03,Wrong Item Delivered,5827.74
6499,90913,1793,2024-09-22,Late Delivery,883.56
6500,52274,1442,2026-01-06,Defective Product,8454.92
6501,19993,406,2026-05-04,Customer Changed Mind,7416.12
6502,96342,1621,2025-10-29,Customer Changed Mind,537.81
6503,97140,436,2026-04-07,Damaged Product,2202.13
6504,96758,579,2025-05-14,Damaged Product,1216.61
6505,78135,1809,2025-01-16,Late Delivery,8890.15
6506,45513,882,2024-11-19,Damaged Product,9728.51
6507,36401,1905,2026-05-16,Damaged Product,614.46
6508,63275,2163,2024-12-30,Damaged Product,5908.96
6509,16615,1081,2025-12-10,Customer Changed Mind,8783.33
6510,18182,1094,2026-02-28,Late Delivery,2119.24
6511,91816,98,2024-10-28,Customer Changed Mind,8909.58
6512,40478,389,2026-03-07,Late Delivery,6279.94
6513,95703,1187,2025-04-14,Defective Product,8491.34
6514,8990,1309,2024-10-31,Damaged Product,9903.65
6515,38362,1240,2025-02-22,Customer Changed Mind,3366.41
6516,334,1397,2026-05-19,Defective Product,7178.94
6517,48396,333,2026-06-01,Late Delivery,2551.01
6518,55107,1696,2026-05-19,Wrong Item Delivered,1026.7
6519,74667,762,2026-03-28,Customer Changed Mind,7890.08
6520,47200,1569,2025-04-19,Late Delivery,4562.07
6521,34461,1717,2025-05-11,Late Delivery,1454.68
6522,90014,604,2025-02-13,Customer Changed Mind,1621.7
6523,42636,1605,2025-04-30,Defective Product,8076.54
6524,71483,365,2024-07-15,Customer Changed Mind,8474.93
6525,30506,1671,2025-01-26,Wrong Item Delivered,4487.77
6526,40634,1894,2026-03-13,Wrong Item Delivered,3627.13
6527,28914,23,2026-06-22,Wrong Item Delivered,9878.23
6528,53839,733,2025-10-31,Wrong Item Delivered,7026.31
6529,67383,1455,2024-09-14,Late Delivery,3939.43
6530,40739,1549,2025-12-17,Wrong Item Delivered,1331.31
6531,69029,558,2024-09-03,Wrong Item Delivered,5736.04
6532,80851,721,2025-05-03,Damaged Product,4876.82
6533,69308,1719,2026-02-26,Late Delivery,918.3
6534,82009,2345,2024-11-10,Defective Product,5937.52
6535,11141,607,2026-04-17,Damaged Product,2940.91
6536,98905,1354,2026-02-02,Defective Product,9553.77
6537,93871,2369,2025-11-26,Customer Changed Mind,3856.94
6538,9734,645,2026-06-28,Damaged Product,6301.5
6539,23161,273,2026-04-17,Customer Changed Mind,8200.85
6540,54034,652,2026-01-15,Defective Product,1059.37
6541,48762,2321,2025-08-11,Customer Changed Mind,434.86
6542,23920,1242,2025-07-09,Customer Changed Mind,461.82
6543,69264,14,2025-06-15,Wrong Item Delivered,9056.2
6544,23475,2104,2024-07-17,Late Delivery,5347.84
6545,21861,997,2024-11-23,Damaged Product,426.14
6546,77879,318,2024-09-29,Wrong Item Delivered,4984.88
6547,85046,633,2024-08-11,Defective Product,5882.53
6548,98336,2449,2025-06-14,Defective Product,2670.91
6549,4229,1076,2026-01-09,Wrong Item Delivered,1618.34
6550,15705,852,2025-08-25,Wrong Item Delivered,919.56
6551,72750,2001,2026-03-21,Late Delivery,6526.48
6552,47754,798,2025-11-28,Defective Product,8966.56
6553,91834,1094,2026-01-28,Damaged Product,8925.49
6554,5863,981,2026-04-24,Late Delivery,653.83
6555,3945,1177,2024-10-30,Defective Product,4387.63
6556,22968,997,2025-03-07,Customer Changed Mind,5598.08
6557,55304,1716,2025-11-24,Customer Changed Mind,8374.64
6558,72918,932,2026-04-04,Damaged Product,7539.2
6559,70659,497,2025-05-01,Late Delivery,2388.75
6560,75911,1244,2026-02-25,Wrong Item Delivered,9015.87
6561,96397,872,2025-05-20,Late Delivery,1568.87
6562,73288,1216,2025-12-24,Customer Changed Mind,7943.59
6563,4335,1125,2025-10-07,Damaged Product,4286.8
6564,29246,274,2025-01-09,Defective Product,8963.55
6565,74175,2164,2025-01-25,Customer Changed Mind,1952.1
6566,9128,1333,2026-02-27,Defective Product,5396.31
6567,21362,1798,2024-09-01,Late Delivery,3540.3
6568,3263,218,2025-04-29,Late Delivery,1323.61
6569,61203,713,2026-05-08,Customer Changed Mind,1043.36
6570,83056,1581,2024-12-31,Wrong Item Delivered,3059.41
6571,8443,303,2025-07-23,Customer Changed Mind,6907.4
6572,98751,871,2025-01-27,Defective Product,4505.57
6573,88391,1761,2025-11-17,Defective Product,2059.6
6574,4686,1255,2025-04-03,Late Delivery,2062.33
6575,31843,1163,2024-08-04,Customer Changed Mind,697.26
6576,32589,253,2024-11-27,Late Delivery,3363.35
6577,66533,246,2025-06-02,Defective Product,611.52
6578,13537,936,2026-05-03,Wrong Item Delivered,7400.37
6579,69892,1106,2026-02-23,Damaged Product,7079.44
6580,18229,631,2026-05-11,Wrong Item Delivered,6757.77
6581,90257,2233,2024-12-15,Customer Changed Mind,4377.38
6582,8377,420,2025-10-23,Customer Changed Mind,4751.49
6583,76809,2326,2025-08-26,Late Delivery,5162.43
6584,25299,758,2026-02-21,Customer Changed Mind,4822.69
6585,5952,2470,2025-04-07,Wrong Item Delivered,7925.91
6586,92091,1695,2025-08-12,Damaged Product,3561.12
6587,27094,1028,2025-10-24,Late Delivery,1634.51
6588,16361,2158,2026-06-15,Wrong Item Delivered,1491.68
6589,89798,1890,2024-11-06,Customer Changed Mind,4601.19
6590,54273,1285,2025-01-21,Damaged Product,6273.74
6591,46352,139,2025-04-14,Damaged Product,7757.72
6592,91469,2035,2026-05-08,Customer Changed Mind,8558.86
6593,92208,752,2024-11-17,Customer Changed Mind,995.12
6594,91278,1427,2025-11-17,Late Delivery,6062.14
6595,34476,1592,2025-11-02,Late Delivery,1495.82
6596,27391,1033,2026-03-16,Wrong Item Delivered,9269.24
6597,26689,805,2024-08-02,Wrong Item Delivered,4470.66
6598,32517,1042,2025-02-27,Wrong Item Delivered,105.03
6599,6767,1168,2026-01-13,Late Delivery,5826.75
6600,2294,1561,2025-11-03,Customer Changed Mind,1035.1
6601,6907,2362,2024-10-16,Late Delivery,8900.48
6602,18257,373,2024-10-26,Defective Product,5265.67
6603,23017,1618,2026-04-14,Defective Product,1189.78
6604,75551,36,2025-08-23,Late Delivery,9031.11
6605,7108,1459,2025-11-12,Customer Changed Mind,4011.59
6606,65587,1252,2024-09-07,Wrong Item Delivered,8486.3
6607,85480,1297,2025-10-16,Wrong Item Delivered,6840.52
6608,55722,2186,2025-04-13,Late Delivery,641.87
6609,58945,1383,2025-11-07,Defective Product,7731.43
6610,45367,1198,2025-10-11,Defective Product,2979.79
6611,47469,287,2026-05-22,Customer Changed Mind,1563.57
6612,44112,1273,2024-12-17,Late Delivery,9449.01
6613,4658,1211,2026-01-14,Defective Product,6772.33
6614,8352,1710,2025-09-08,Defective Product,7945.85
6615,72949,899,2026-01-07,Defective Product,5591.56
6616,62807,1088,2024-12-18,Late Delivery,3628.94
6617,62101,1201,2025-02-03,Defective Product,667.03
6618,61284,1631,2024-12-02,Damaged Product,3410.37
6619,86216,902,2026-03-28,Damaged Product,4829.72
6620,46065,1160,2026-05-17,Wrong Item Delivered,6835.39
6621,31239,1061,2025-12-14,Defective Product,2503.69
6622,65289,2170,2025-12-27,Late Delivery,5876.17
6623,42913,815,2025-09-04,Wrong Item Delivered,5625.96
6624,68316,1183,2025-11-27,Customer Changed Mind,5287.43
6625,21026,2301,2024-11-15,Wrong Item Delivered,6163.03
6626,14291,844,2025-09-14,Defective Product,9229.41
6627,69703,466,2025-10-18,Defective Product,9389.2
6628,82525,244,2024-07-19,Customer Changed Mind,7514.15
6629,2705,807,2025-05-20,Customer Changed Mind,8218.55
6630,5978,225,2024-12-07,Wrong Item Delivered,9949.2
6631,43263,788,2025-08-31,Defective Product,8060.8
6632,97884,573,2025-07-18,Customer Changed Mind,296.27
6633,75045,950,2025-02-09,Damaged Product,1012.11
6634,38692,423,2025-04-13,Customer Changed Mind,5235.54
6635,90470,1330,2025-12-05,Late Delivery,8421.22
6636,11349,1583,2025-06-30,Wrong Item Delivered,4654.98
6637,85518,1005,2025-07-26,Customer Changed Mind,5682.95
6638,9622,848,2025-03-21,Customer Changed Mind,379.62
6639,99718,2331,2026-03-20,Wrong Item Delivered,1955.15
6640,18861,1057,2025-08-15,Customer Changed Mind,6701.88
6641,20851,2167,2024-12-31,Customer Changed Mind,2691.53
6642,59946,2493,2025-05-16,Wrong Item Delivered,4965.1
6643,65801,2073,2025-12-18,Wrong Item Delivered,9637.02
6644,14984,1922,2025-10-24,Damaged Product,143.5
6645,24163,1561,2025-03-04,Defective Product,7741.04
6646,77983,716,2025-08-16,Customer Changed Mind,5173.3
6647,50415,1410,2025-12-03,Defective Product,3941.22
6648,84237,2130,2024-12-27,Damaged Product,4204.23
6649,80745,1537,2025-07-19,Customer Changed Mind,2945.62
6650,29383,2390,2025-04-20,Damaged Product,2882.65
6651,89105,776,2025-08-18,Damaged Product,6224.96
6652,30625,1377,2024-11-23,Damaged Product,8211.66
6653,98033,23,2025-01-31,Wrong Item Delivered,1974.51
6654,15507,784,2024-08-30,Customer Changed Mind,6003.09
6655,44795,305,2025-09-04,Defective Product,3030.71
6656,7404,1113,2025-12-03,Customer Changed Mind,5731.11
6657,83119,1996,2025-05-07,Damaged Product,3119.68
6658,48208,316,2026-05-03,Damaged Product,6575.05
6659,19442,1490,2024-12-24,Customer Changed Mind,5374.57
6660,85325,1199,2026-02-19,Late Delivery,5116.74
6661,30768,1938,2026-06-03,Customer Changed Mind,9887.4
6662,63803,894,2025-12-17,Defective Product,5536.55
6663,28165,383,2025-08-06,Late Delivery,7573.19
6664,37593,751,2025-02-26,Wrong Item Delivered,4332.15
6665,61992,554,2025-04-10,Late Delivery,3283.57
6666,61707,936,2024-08-03,Damaged Product,7897.34
6667,20512,2493,2025-12-19,Damaged Product,1485.39
6668,90239,1591,2026-06-09,Customer Changed Mind,6449.9
6669,50044,1025,2025-05-15,Customer Changed Mind,8291.29
6670,70144,2459,2025-11-04,Late Delivery,9168.39
6671,19032,1660,2025-04-06,Customer Changed Mind,8890.01
6672,42014,1609,2025-06-16,Late Delivery,1886.51
6673,44304,1230,2026-02-14,Customer Changed Mind,2958.02
6674,58295,1871,2024-10-03,Wrong Item Delivered,2693.03
6675,53455,382,2025-12-08,Defective Product,8145.23
6676,91670,1998,2026-03-01,Defective Product,2240.62
6677,56428,184,2025-07-28,Late Delivery,2299.56
6678,9940,1992,2025-09-27,Customer Changed Mind,8027.27
6679,39578,386,2025-02-09,Wrong Item Delivered,9401.31
6680,75728,618,2024-12-16,Wrong Item Delivered,1118.91
6681,33935,1877,2025-08-14,Defective Product,4913.69
6682,33289,2224,2025-11-06,Damaged Product,1143.01
6683,98512,133,2026-04-16,Customer Changed Mind,2973.6
6684,27229,1910,2024-08-19,Wrong Item Delivered,3678.03
6685,64281,944,2025-10-09,Late Delivery,6875.21
6686,21569,1726,2024-12-26,Late Delivery,1554.43
6687,44523,1753,2026-03-26,Damaged Product,7019.89
6688,84891,1190,2025-01-31,Customer Changed Mind,7973.14
6689,54136,78,2025-01-29,Late Delivery,9122.07
6690,82318,2184,2026-06-29,Late Delivery,9079.08
6691,97803,1490,2025-12-15,Late Delivery,1386.32
6692,74084,2242,2025-06-03,Customer Changed Mind,8813.46
6693,37553,1445,2026-07-02,Damaged Product,9851.87
6694,88682,147,2025-12-06,Wrong Item Delivered,2568.51
6695,82391,1032,2024-11-07,Wrong Item Delivered,9578.42
6696,77689,40,2025-01-19,Wrong Item Delivered,3947.43
6697,3879,1076,2026-05-29,Damaged Product,3587.68
6698,10704,215,2024-11-14,Late Delivery,4182.16
6699,15267,1981,2026-06-05,Wrong Item Delivered,5370.87
6700,31211,2111,2024-10-31,Wrong Item Delivered,4756.45
6701,9312,1493,2026-06-02,Defective Product,7342.39
6702,88380,2469,2026-04-09,Wrong Item Delivered,2569.19
6703,14268,1600,2024-10-07,Defective Product,5540.96
6704,41590,2332,2025-07-01,Late Delivery,6678.37
6705,91013,918,2026-06-16,Customer Changed Mind,7878.81
6706,95661,567,2026-04-28,Defective Product,8944.09
6707,6301,806,2025-06-13,Wrong Item Delivered,1575.74
6708,4180,552,2025-03-17,Defective Product,6340.69
6709,54275,449,2024-09-14,Damaged Product,1378.92
6710,61327,1621,2024-10-31,Defective Product,2100.37
6711,29280,369,2024-07-18,Damaged Product,8587.58
6712,52879,2276,2025-02-09,Wrong Item Delivered,8011.18
6713,88835,2298,2025-11-10,Customer Changed Mind,4103.11
6714,44475,712,2024-12-25,Defective Product,7950.08
6715,16964,1891,2025-04-28,Damaged Product,1037.57
6716,10217,1493,2026-04-18,Damaged Product,4703.52
6717,18191,752,2025-12-04,Customer Changed Mind,8243.42
6718,75895,1422,2025-10-21,Wrong Item Delivered,1157.09
6719,35163,1153,2025-12-09,Defective Product,9775.92
6720,16062,1110,2024-11-16,Late Delivery,5016.05
6721,17316,1121,2024-11-12,Wrong Item Delivered,9298.45
6722,27849,1307,2025-03-19,Wrong Item Delivered,2697.8
6723,16302,2474,2025-12-19,Damaged Product,3830.79
6724,4579,1032,2025-09-04,Late Delivery,6871.54
6725,81358,1821,2025-11-29,Wrong Item Delivered,6301.52
6726,89850,1114,2025-02-13,Defective Product,6923.35
6727,87670,454,2025-02-22,Customer Changed Mind,1704.94
6728,35269,698,2026-02-02,Customer Changed Mind,3834.63
6729,74942,1148,2025-01-16,Wrong Item Delivered,2744.2
6730,64179,430,2026-07-01,Damaged Product,6271.84
6731,5686,2215,2025-09-02,Late Delivery,506.03
6732,70049,1304,2025-02-04,Damaged Product,9263.19
6733,46234,954,2025-04-23,Customer Changed Mind,430.63
6734,23141,1903,2026-04-24,Customer Changed Mind,2002.28
6735,24004,1702,2025-02-27,Late Delivery,6180.65
6736,76077,2459,2026-03-31,Wrong Item Delivered,2295.44
6737,3102,388,2026-02-14,Defective Product,8708.55
6738,48072,277,2025-06-21,Wrong Item Delivered,5163.75
6739,7950,2112,2025-12-22,Late Delivery,6937.21
6740,53955,838,2024-08-15,Late Delivery,3855.54
6741,5020,672,2025-06-30,Defective Product,8140.35
6742,70348,1495,2025-06-28,Damaged Product,4061.39
6743,63825,78,2025-01-04,Customer Changed Mind,8873.2
6744,67482,701,2024-12-11,Customer Changed Mind,2220.12
6745,32029,1583,2025-05-22,Late Delivery,4839.7
6746,23299,634,2025-04-27,Customer Changed Mind,375.45
6747,32641,657,2025-09-12,Defective Product,3668.99
6748,37830,2362,2026-05-18,Defective Product,8621.8
6749,93879,441,2024-10-07,Damaged Product,8017.0
6750,89529,840,2025-05-03,Customer Changed Mind,4160.88
6751,80578,636,2025-09-29,Customer Changed Mind,8352.34
6752,91388,2131,2025-07-09,Late Delivery,5063.77
6753,98588,239,2026-01-15,Damaged Product,2003.75
6754,7569,2304,2024-09-05,Wrong Item Delivered,2650.93
6755,12418,1975,2025-08-17,Defective Product,6379.44
6756,42586,1107,2026-02-19,Customer Changed Mind,7164.94
6757,10263,1425,2025-10-03,Damaged Product,9613.74
6758,55006,1414,2025-03-05,Damaged Product,6993.63
6759,44057,513,2024-09-01,Defective Product,6663.16
6760,68968,2353,2026-02-26,Wrong Item Delivered,6442.48
6761,91723,1269,2024-07-20,Customer Changed Mind,1049.79
6762,1311,1796,2026-06-02,Defective Product,8787.31
6763,12406,767,2024-11-24,Defective Product,4470.91
6764,33836,769,2025-10-14,Defective Product,1833.66
6765,76634,2067,2025-09-23,Damaged Product,2796.63
6766,92009,114,2026-06-30,Customer Changed Mind,2977.97
6767,2988,1313,2025-05-30,Wrong Item Delivered,7742.76
6768,96636,648,2025-05-26,Customer Changed Mind,3145.82
6769,47810,1979,2025-06-23,Defective Product,1479.66
6770,19948,520,2025-11-20,Defective Product,849.01
6771,73270,49,2026-01-05,Late Delivery,8152.86
6772,22603,2237,2024-11-15,Damaged Product,1774.83
6773,12767,1133,2026-04-04,Damaged Product,2080.98
6774,56010,419,2025-03-18,Wrong Item Delivered,1699.67
6775,42545,2017,2026-01-21,Customer Changed Mind,5890.32
6776,33726,1065,2026-07-10,Wrong Item Delivered,4005.36
6777,54324,2058,2025-01-04,Customer Changed Mind,7756.8
6778,54076,1549,2025-12-22,Wrong Item Delivered,6887.87
6779,12754,2176,2025-05-29,Customer Changed Mind,9086.28
6780,22412,1550,2025-02-07,Late Delivery,7164.81
